sample_id,lon,lat,state,district,event_date,elevation,slope_deg,aspect_sin,aspect_cos,plan_curv,prof_curv,tri,twi,relief_500m,rain_1d,rain_3d,rain_7d,rain_15d,rain_30d,api,rain_annual_mean,label,label_conf,loc_accuracy_km,trigger,size,category,fatalities,source,hq_location,block_id,split
33220998d42ae801,96.96,28.18,Arunachal Pradesh,Lohit,2015-08-01,3390.684,43.3953,-0.8163,-0.5776,-0.0009,1e-04,64.7173,11.3046,821.5691,0.0,0.0,0.0,44.8,112.2,24.8364,1534.3989,0,1.0,0.05,none,none,none,0,none,1,350026,test
e3f2acee5ff474b2,94.54,27.56,Assam,Dhemaji,2011-08-12,108.1235,0.0736,-0.9352,0.3541,0.0129,0.0,0.1187,18.4143,5.6647,0.0,2.9515,11.609,92.7507,259.9794,56.1705,2084.6584,0,1.0,0.05,none,none,none,0,none,1,260024,test
775f721d56b15b66,91.3,25.32,Meghalaya,West Khasi Hills,2016-10-12,759.1123,42.0275,0.9868,-0.1621,-0.0007,-0.0,63.665,12.1867,545.8845,37.5868,214.6571,235.6126,254.0095,351.2002,225.9754,8121.935,0,1.0,0.05,none,none,none,0,none,1,130014,train
62f501d9e6be48d9,94.28,28.58,Arunachal Pradesh,West Siang,2014-05-08,2800.4087,42.133,-0.8835,0.4684,-0.0003,0.0009,60.4518,11.8503,710.3445,28.4595,46.2338,64.7957,86.8559,214.1954,75.1047,3254.8916,0,1.0,0.05,none,none,none,0,none,1,240028,train
cfd696431be18b37,93.08,24.74,Assam,Cachar,2013-02-18,57.4584,6.8489,-0.9952,-0.0975,-0.0024,0.0003,9.8022,14.3341,55.8223,2.9795,2.9795,2.9795,2.9795,2.9795,2.9795,2521.342,0,1.0,0.05,none,none,none,0,none,1,200011,train
23b7ac6bf2d9d59a,95.08,27.22,Assam,Dibrugarh,2014-06-27,108.3711,0.4941,0.8434,-0.5372,-0.0058,0.0,0.82,17.0887,7.4444,13.8133,26.3662,84.1817,147.893,286.5031,106.2829,2168.1624,0,1.0,0.05,none,none,none,0,none,1,280022,train
cf057ba188c394f4,92.52,26.32,Assam,Marigaon,2015-08-01,57.2893,0.333,0.8849,0.4657,0.0,0.0,0.4368,17.7597,6.2044,3.0587,4.0049,4.2162,81.9426,196.7015,48.0875,1466.0713,0,1.0,0.05,none,none,none,0,none,1,170018,train
1b74d9c5683494e1,92.22,27.44,Arunachal Pradesh,West Kameng,2010-04-02,2216.5693,27.7037,-0.2959,-0.9552,-0.0017,-0.0002,33.2151,12.3861,474.0487,1.0664,19.403,48.82,66.4169,71.9164,41.5918,1974.4858,0,1.0,0.05,none,none,none,0,none,1,160023,train
c450d838c84f9036,92.6,22.46,Mizoram,Lawngtlai,2010-09-09,350.1916,13.381,0.4305,-0.9026,-0.0037,-0.0009,15.6772,14.0349,126.4339,17.7807,52.8637,149.0055,188.2048,551.3759,165.0829,2499.319,0,1.0,0.05,none,none,none,0,none,1,180001,train
454caa400cf77372,94.34,27.1,Assam,Lakhimpur,2015-09-01,86.606,0.3537,-0.6972,-0.7168,0.0024,-0.0,0.4506,17.211,11.8111,21.5768,88.4355,102.4278,164.2554,353.7566,128.9754,2007.1422,0,1.0,0.05,none,none,none,0,none,1,250022,train
78b2924bdc22b698,88.7,27.28,Sikkim,East,2010-08-20,1749.8958,29.3692,0.009,1.0,0.0004,0.0009,35.2656,12.0113,492.8584,5.7189,105.0218,203.9291,402.3919,758.6414,277.7197,3612.4756,0,1.0,0.05,none,none,none,0,none,1,20022,train
85f6c32691ded12e,96.44,27.98,Arunachal Pradesh,Lohit,2013-07-15,907.9152,27.9312,0.9427,-0.3338,0.0021,0.001,38.0778,12.3373,430.8874,15.956,36.7901,94.7039,295.8691,550.9095,175.6422,1580.7848,0,1.0,0.05,none,none,none,0,none,1,330026,train
3186b32acc36ec93,92.9,22.08,Mizoram,Saiha,2014-06-28,118.6277,15.5093,0.7184,0.6956,-0.0028,0.0026,22.6982,13.5672,227.2371,13.999,40.7955,100.9891,318.8629,411.5814,162.8999,1948.8636,0,1.0,0.05,none,none,none,0,none,1,190000,train
6d2ca718f5a7641f,91.98,24.32,Tripura,North Tripura,2010-10-09,22.6574,3.1948,-0.5582,0.8297,-0.0032,0.0002,3.561,15.4344,23.2524,75.2586,121.1679,132.0866,160.9449,363.9828,149.9044,2247.2273,0,1.0,0.05,none,none,none,0,none,1,150009,train
7441cbf41a9258c5,90.1,25.24,Meghalaya,West Garo Hills,2010-10-08,85.0418,4.1185,-0.9788,0.2048,0.0017,0.0002,9.9137,15.1832,61.4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.05,none,none,none,0,none,1,80013,test
8a466cfc70e7a596,88.6,27.98,Sikkim,North Sikkim,2013-08-04,4882.7104,23.034,-0.9989,0.0465,0.0,0.0002,30.4664,12.746,298.5293,3.2619,23.621,92.7718,253.781,505.9286,148.0647,2516.4265,0,1.0,0.05,none,none,none,0,none,1,20026,train
556c26c098fe08b7,91.76,23.64,Tripura,South Tripura,2011-05-31,164.0374,6.8451,-0.4266,0.9044,0.0019,-1e-04,11.0754,14.5243,58.9289,32.9639,62.6533,154.3342,385.0912,483.241,205.7914,2353.1294,0,1.0,0.05,none,none,none,0,none,1,140006,train
b9c4a5b785642872,96.64,27.6,Arunachal Pradesh,Changlang,2011-07-01,2269.9724,29.7625,-0.0166,0.9999,-0.0065,-0.0009,44.1483,12.3807,642.2538,0.0,0.0,0.0,0.0,0.0,0.0,1533.874,0,1.0,0.05,none,none,none,0,none,1,340024,val
2d8d5abcdb522913,94.64,25.86,Nagaland,Tuensang,2008-08-07,2008.8512,28.9679,0.2534,0.9674,0.0002,0.0006,38.2549,12.1751,547.414,13.7904,32.516,142.9877,258.9432,494.704,174.1753,1784.5413,0,1.0,0.05,none,none,none,0,none,1,260016,train
a00bc89b83c620e9,94.48,27.22,Assam,Lakhimpur,2010-09-04,89.9886,0.24,0.9919,0.1267,0.0145,1e-04,0.7468,17.9669,7.4208,2.3279,5.4786,31.1079,150.0681,411.0016,94.298,2071.8245,0,1.0,0.05,none,none,none,0,none,1,250022,train
80f443f879bc9873,91.78,25.7,Meghalaya,West Khasi Hills,2010-10-08,797.5886,6.3693,-0.9982,0.0592,0.0018,1e-04,7.8278,14.5204,78.1318,45.0333,73.3084,111.402,174.8093,344.012,131.0359,1795.0524,0,1.0,0.05,none,none,none,0,none,1,140016,train
dd9427ebad04cb23,91.7,26.66,Assam,Kamrup,2011-07-07,77.9515,0.2524,-0.8282,0.5605,-0.001,1e-04,0.3292,17.6785,8.6238,1.5707,27.4107,68.7411,208.8853,303.2588,105.0997,1812.6598,0,1.0,0.05,none,none,none,0,none,1,140020,train
5d1f1d09f191f3d2,91.28,26.16,Assam,Nalbari,2015-08-01,39.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0128,5.5779,0.223,0.3623,0.3623,88.7645,212.7064,50.8821,1700.1528,0,1.0,0.05,none,none,none,0,none,1,120018,train
3f74443488660b44,93.24,23.3,Mizoram,Champhai,2015-08-01,1171.1813,20.8958,0.8622,0.5065,-0.0002,-0.0008,27.4265,13.2479,290.2196,17.4638,26.1968,51.9028,213.3184,383.9794,114.9156,2111.6243,0,1.0,0.05,none,none,none,0,none,1,200005,train
c1cdef9938abb381,95.56,28.28,Arunachal Pradesh,Lower Dibang Valley,2014-06-26,744.4112,43.4725,-0.9689,0.2473,1e-04,0.0009,68.9934,12.0493,484.3899,0.0,21.6381,64.9894,94.1344,278.6151,71.1845,2976.0107,0,1.0,0.05,none,none,none,0,none,1,300027,train
9f5a9d03530aff9c,95.6,26.84,Arunachal Pradesh,Tirap,2016-07-28,1638.017,33.1836,0.9449,-0.3272,-0.0009,0.0008,47.3857,12.3023,437.2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.05,none,none,none,0,none,1,300021,train
1f55475b9ec0f919,93.42,25.52,Nagaland,Kohima,2015-08-27,427.6252,2.5086,0.9892,0.1466,0.0624,-0.0004,10.2471,15.9518,96.9035,31.3776,43.1945,71.5456,94.052,195.4033,80.4759,1470.1566,0,1.0,0.05,none,none,none,0,none,1,210015,val
4e2c158f3eef425c,96.0,27.88,Arunachal Pradesh,Lohit,2015-08-11,174.4502,1.5793,-0.2109,-0.9775,-0.0099,0.0003,2.5466,16.0255,16.9317,0.0,39.293,113.0572,165.9007,276.3649,117.8065,2276.973,0,1.0,0.05,none,none,none,0,none,1,310025,val
0579ad013a57480d,95.4,27.38,Assam,Dibrugarh,2010-09-04,123.6937,0.69,-0.988,-0.1544,0.0016,0.0,0.913,16.8742,6.3388,42.7156,57.2015,99.9241,177.8664,292.9549,123.079,2123.9753,0,1.0,0.05,none,none,none,0,none,1,290023,train
8e1bd8e0317b06dc,94.08,27.98,Arunachal Pradesh,Upper Subansiri,2007-07-16,1775.3938,25.5758,0.9888,-0.1494,-0.003,-0.0004,34.975,12.7593,368.2744,66.6059,91.923,206.2331,307.7769,556.2892,217.8316,2936.8262,0,1.0,0.05,none,none,none,0,none,1,240026,train
00ea769b6265b832,95.26,26.88,Arunachal Pradesh,Tirap,2014-06-27,1014.9724,27.0177,0.3252,0.9456,-0.006,-0.0003,39.304,12.6015,385.8636,20.5759,32.4672,80.6951,155.3496,283.1062,109.5847,2083.4573,0,1.0,0.05,none,none,none,0,none,1,280021,train
bb10dba1b56c8d98,92.92,22.24,Mizoram,Saiha,2012-06-22,208.9164,2.0459,-0.0951,-0.9955,0.0119,1e-04,2.4787,15.3121,168.3254,0.0,0.0,0.0,0.0,0.0,0.0,1930.1353,0,1.0,0.05,none,none,none,0,none,1,190000,train
fa509137a2263e2e,91.6,23.16,Tripura,South Tripura,2010-09-13,46.7242,2.0849,0.9956,0.0937,0.0022,-0.0,2.8447,15.8544,26.7709,11.5866,18.845,26.8255,34.4179,156.6949,38.3943,2277.1672,0,1.0,0.05,none,none,none,0,none,1,140004,train
67d02265585038ea,91.66,27.82,Arunachal Pradesh,Tawang,2010-04-21,3957.121,28.8722,0.7782,0.6281,0.0045,-0.0003,38.6357,12.3517,507.367,27.8523,37.0517,55.3162,108.3198,357.6504,93.1183,1786.4222,0,1.0,0.05,none,none,none,0,none,1,140025,train
d1aa0c5c9aaead31,94.1,23.86,Manipur,,2015-07-22,556.9984,15.9866,-0.067,0.9978,-0.0008,0.0004,19.4379,13.4171,277.1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.05,none,none,none,0,none,1,240007,train
83fd0c9c0255a6df,90.9,25.56,Meghalaya,West Khasi Hills,2013-08-16,737.8736,5.8619,-0.9442,-0.3292,-0.0003,-0.0002,8.2107,14.9082,59.9382,5.0196,47.4274,77.7665,502.51,869.9418,253.9141,5871.3726,0,1.0,0.05,none,none,none,0,none,1,110015,test
63fa4aeb66f84401,93.4,24.64,Manipur,Tamenglong,2014-09-24,782.472,19.0964,-0.7408,0.6717,-0.0,-0.002,27.3356,13.0729,369.6267,21.799,37.7001,71.4004,83.8022,128.3112,65.6312,1640.2489,0,1.0,0.05,none,none,none,0,none,1,210011,train
c57955ac3c1837c7,96.16,27.94,Arunachal Pradesh,Lohit,2010-06-15,231.8994,1.3472,-0.9006,0.4346,0.0025,1e-04,2.0007,15.6927,16.2021,14.7213,23.4522,71.4678,333.2155,444.7324,147.4789,1634.2084,0,1.0,0.05,none,none,none,0,none,1,320025,train
7ca283bf92ff47fb,96.5,28.08,Arunachal Pradesh,Lohit,2010-06-28,701.0343,40.2256,-0.8577,0.5142,-0.0006,0.0007,58.6609,11.5686,600.708,28.3955,74.1462,136.8358,224.0333,521.4298,162.6709,1580.7848,0,1.0,0.05,none,none,none,0,none,1,330026,train
08bcbc4dbcc927fa,94.52,26.66,Nagaland,Mokokchung,2010-10-08,455.7916,19.1178,-0.1082,0.9941,0.0081,0.0011,33.7417,13.4167,340.5414,6.0665,35.9008,43.8501,109.3769,339.4087,77.3642,1925.8818,0,1.0,0.05,none,none,none,0,none,1,250020,train
f3e2fbcdde1368b7,90.68,25.64,Meghalaya,East Garo Hills,2015-08-19,369.138,8.3366,0.5297,-0.8482,0.0012,0.0005,9.2101,14.5282,68.9635,99.6944,248.2461,361.3702,413.6065,535.9416,334.0426,2868.5374,0,1.0,0.05,none,none,none,0,none,1,100015,test
97d0e22544fb1513,92.84,23.18,Mizoram,Lunglei,2016-06-14,685.2654,19.2512,0.7272,0.6864,-0.0003,0.0004,24.5268,13.1458,340.2133,0.6529,5.4873,29.4144,72.9994,158.0789,47.6498,2267.057,0,1.0,0.05,none,none,none,0,none,1,190004,train
bc05fb8fd396c577,92.76,22.26,Mizoram,Lawngtlai,2012-06-25,144.3066,9.6394,-0.1374,-0.9905,-0.0029,-0.0011,11.6826,14.317,99.162,0.0,0.0,0.0,0.0,0.0,0.0,1934.581,0,1.0,0.05,none,none,none,0,none,1,180000,train
4d093d40ab7e8fc9,93.14,24.04,Mizoram,Aizawl,2012-06-25,1013.7617,22.1977,0.508,0.8613,-1e-04,-0.0013,29.5278,12.932,289.0021,9.5604,37.3021,239.5953,350.9131,580.0166,216.2797,2162.6948,0,1.0,0.05,none,none,none,0,none,1,200008,train
3d0b00f457e79662,95.94,28.4,Arunachal Pradesh,Lower Dibang Valley,2010-07-19,1565.9614,47.2847,-0.4482,-0.8939,0.0012,-1e-04,69.3407,11.7274,756.2721,10.3945,59.2817,83.2707,424.1546,694.095,211.0315,2017.1823,0,1.0,0.05,none,none,none,0,none,1,310027,train
675c2443b306ce81,92.58,24.08,Mizoram,Kolasib,2011-06-28,54.3504,4.9035,-0.699,0.7151,-0.0064,0.0011,8.5548,14.7197,109.648,14.3368,36.3482,105.3035,202.1351,433.0736,127.2814,2236.2275,0,1.0,0.05,none,none,none,0,none,1,180008,test
d8c2e432c6304d6a,94.18,27.4,Assam,Lakhimpur,2011-07-15,99.3095,0.0467,0.8359,-0.5489,0.1249,-0.0,1.757,18.539,7.2868,55.2614,138.7059,163.3322,345.293,517.3149,220.2494,2261.6345,0,1.0,0.05,none,none,none,0,none,1,240023,train
38316488df445f33,94.0,24.88,Manipur,East Imphal,2015-06-24,783.4464,0.1379,-0.9412,-0.3377,0.0006,0.0,0.1702,17.633,6.4981,26.4788,28.7401,31.9878,91.8601,117.201,51.2886,1422.8877,0,1.0,0.05,none,none,none,0,none,1,230012,train
09d66fc079dbeca1,91.4,25.2,Meghalaya,East Khasi Hills,2013-09-02,27.7689,0.1195,0.8956,-0.4449,-0.0496,-1e-04,1.0331,18.5518,58.6623,116.6795,392.542,707.1506,788.1688,1228.1012,621.8398,7738.2817,0,1.0,0.05,none,none,none,0,none,1,130013,train
69172ffd15514e48,94.06,25.88,Nagaland,Kohima,2010-08-21,572.5138,18.5009,-0.0938,0.9956,-0.003,0.0007,23.6806,13.1783,310.0594,37.4739,84.8496,145.7775,193.6346,377.4855,152.0246,1490.7953,0,1.0,0.05,none,none,none,0,none,1,240016,train
ddda64e99e4d029c,92.22,23.96,Tripura,North Tripura,2012-09-19,76.4294,2.3806,-0.4857,0.8741,0.0048,0.0002,5.3206,15.5381,36.6673,0.0,49.2861,124.3293,177.0842,371.2107,128.3139,2305.5317,0,1.0,0.05,none,none,none,0,none,1,160008,train
e632eb47104dd952,96.6,27.84,Arunachal Pradesh,Lohit,2016-05-18,2241.203,30.8745,-0.4505,-0.8928,-0.0013,-0.0044,39.8485,12.5364,584.52,37.6864,164.3907,216.5564,229.8896,720.9323,225.3722,1546.5621,0,1.0,0.05,none,none,none,0,none,1,340025,val
a4d7760001c65607,94.06,28.16,Arunachal Pradesh,Upper Subansiri,2015-08-01,1006.1515,38.1174,-0.8027,0.5964,0.0007,-0.0014,53.281,12.3759,361.3201,0.8751,1.8514,2.0172,93.7652,230.3775,53.8037,2978.9082,0,1.0,0.05,none,none,none,0,none,1,240026,train
58459ec7a457b0c9,92.18,27.74,Arunachal Pradesh,Tawang,2015-08-19,4878.2,27.5669,-0.5947,-0.8039,-0.0043,-0.0013,33.5035,12.2157,499.5234,12.8584,40.9218,71.8737,128.9032,168.0014,78.78,1939.842,0,1.0,0.05,none,none,none,0,none,1,160025,train
54bd51037041387d,92.86,24.24,Mizoram,Kolasib,2013-07-01,67.9406,12.961,0.2139,-0.9768,-0.0027,0.0018,14.7047,13.8406,170.2459,2.1479,27.8029,32.8462,74.674,174.7166,49.6218,2410.2793,0,1.0,0.05,none,none,none,0,none,1,190009,val
7d42588397499f8f,92.4,27.46,Arunachal Pradesh,West Kameng,2010-10-09,2928.9448,22.1262,-0.8696,0.4937,0.0011,0.0003,29.8643,12.9897,560.9021,12.7331,23.7022,30.3806,154.2538,246.069,74.6899,1772.682,0,1.0,0.05,none,none,none,0,none,1,170023,train
72ce5c4f2a1f79f1,94.02,27.5,Arunachal Pradesh,Lower Subansiri,2011-06-17,1634.8291,22.1114,0.7472,0.6646,-0.0074,-0.0004,29.4188,12.6678,465.7777,7.4433,9.1767,90.9402,259.1865,455.112,126.6144,3442.205,0,1.0,0.05,none,none,none,0,none,1,230023,train
9b8d99a99305e453,93.88,24.0,Manipur,Chandel,2010-10-09,1314.5812,17.8633,-0.9851,-0.172,0.0022,0.0014,21.6811,13.03,309.5608,96.9758,184.492,188.0971,204.8935,286.6885,188.5678,1078.8973,0,1.0,0.05,none,none,none,0,none,1,230008,train
866270725d3e2e79,92.54,24.88,Assam,Cachar,2010-07-21,15.4418,0.5534,0.9928,-0.1195,0.0002,-0.0,0.7979,16.7415,13.9665,5.1924,19.3935,50.5545,97.1841,268.2924,74.4374,2559.657,0,1.0,0.05,none,none,none,0,none,1,180012,train
06799dc733bf4374,93.36,25.26,Assam,North Cachar Hills,2015-09-01,1338.5409,9.5942,-0.971,0.2389,0.0002,1e-04,12.2346,13.4519,264.7608,8.7079,12.5188,45.5345,91.3524,170.9742,55.5511,1481.8857,0,1.0,0.05,none,none,none,0,none,1,210014,train
35d4a21ee141f413,93.48,26.4,Assam,Karbi Anglong,2012-06-25,389.8819,9.2978,0.6221,0.7829,-0.0018,-0.0002,12.2424,14.0698,240.2593,12.1784,30.2771,103.5034,131.467,226.3824,92.6309,1433.8859,0,1.0,0.05,none,none,none,0,none,1,210019,test
3b4c685394139fb6,94.84,27.66,Assam,Dhemaji,2010-09-13,115.2289,0.4578,-0.8568,-0.5156,0.0006,1e-04,0.5891,17.0929,10.5195,0.0,20.9512,172.2362,269.4458,402.6651,172.6673,2325.5544,0,1.0,0.05,none,none,none,0,none,1,270024,test
ff0584d9a9ecd143,92.94,25.7,Assam,North Cachar Hills,2010-08-06,152.3201,5.5967,-0.0061,1.0,-0.0002,1e-04,6.0015,14.9366,51.0245,3.6569,11.1967,29.9241,87.4858,137.9371,53.3893,1224.8934,0,1.0,0.05,none,none,none,0,none,1,190016,train
8481ea16b2264679,94.92,28.82,Arunachal Pradesh,Upper Siang,2015-08-01,654.7924,46.5176,-0.946,0.324,0.0022,0.0005,76.4724,11.9083,689.3134,2.1596,9.8981,10.5729,89.6975,317.7569,64.6915,2463.3228,0,1.0,0.05,none,none,none,0,none,1,270029,test
b11ebbd95f509e47,93.04,27.58,Arunachal Pradesh,East Kameng,2012-06-22,1083.7748,31.0889,0.9961,0.0884,-0.0018,0.0002,43.7719,12.4005,494.8684,6.7814,41.1376,62.6042,158.9268,377.7446,117.8254,2243.7942,0,1.0,0.05,none,none,none,0,none,1,200024,train
bc49f80e3799d7c4,96.96,28.24,Arunachal Pradesh,Lohit,2015-08-01,2403.8757,22.9413,-0.9723,0.2339,-0.0009,0.0039,30.2209,12.0926,546.363,0.0,0.0,0.0,44.8,112.2,24.8364,1534.3989,0,1.0,0.05,none,none,none,0,none,1,350027,train
10e958548d70f9d6,91.06,26.72,Assam,Barpeta,2011-08-05,66.2304,0.3583,0.8443,0.5359,0.0014,-0.0,0.4676,17.6523,8.7135,104.2788,126.3073,132.1822,215.2998,382.2251,177.3475,2260.0564,0,1.0,0.05,none,none,none,0,none,1,120020,train
d770eea544e9a5e1,94.74,28.32,Arunachal Pradesh,West Siang,2011-06-20,1173.812,29.4857,0.9227,-0.3856,-0.0038,-0.0007,42.1105,12.7233,540.7762,1.2184,2.8478,16.2025,64.6208,157.7413,36.8614,2138.3577,0,1.0,0.05,none,none,none,0,none,1,260027,test
b9b6de4cbf511f8e,94.66,28.36,Arunachal Pradesh,West Siang,2014-09-22,876.306,25.8637,-0.6484,0.7613,-0.0032,-0.0032,32.9497,12.7432,371.8883,24.9772,37.557,37.8189,81.0179,242.8829,57.0564,2138.3577,0,1.0,0.05,none,none,none,0,none,1,260027,test
6f1b33b962404eeb,96.18,28.24,Arunachal Pradesh,Lower Dibang Valley,2015-08-02,3234.7646,29.8057,-0.7187,-0.6954,-0.001,0.0004,36.5985,12.3422,763.6738,0.0,0.0,0.0,60.2237,146.3926,29.8953,1800.7133,0,1.0,0.05,none,none,none,0,none,1,320027,val
7d3071dca95a5774,94.38,27.28,Assam,Lakhimpur,2013-09-02,89.7992,0.6853,-0.9875,-0.1578,-0.0021,0.0,0.9257,16.8626,11.9001,14.0752,50.1225,76.0145,139.7575,342.06,99.6771,2071.8245,0,1.0,0.05,none,none,none,0,none,1,250022,train
6428ec0f5acb0062,92.0,26.68,Assam,Darrang,2010-08-19,91.6495,0.9742,0.6017,-0.7987,-0.0087,-0.0002,2.5851,16.2835,10.1706,1.1553,58.7955,89.3156,145.1301,207.9779,101.7634,1956.7676,0,1.0,0.05,none,none,none,0,none,1,150020,val
9234ed822afab628,95.94,28.16,Arunachal Pradesh,Lower Dibang Valley,2009-08-20,1839.0532,24.4627,0.9407,0.3392,-1e-04,-0.0027,32.0863,12.8559,378.8021,15.8181,28.8931,99.4028,161.2406,251.6623,103.3621,2465.5806,0,1.0,0.05,none,none,none,0,none,1,310026,train
7efa1dd645be2bc3,93.04,25.28,Assam,North Cachar Hills,2014-08-17,333.2869,7.9659,0.1961,0.9806,-0.0018,-1e-04,8.4,13.8541,126.7105,26.1214,62.6364,77.5769,154.7462,337.3139,117.2273,1708.6143,0,1.0,0.05,none,none,none,0,none,1,200014,val
f7c05cec682f8d92,92.62,22.5,Mizoram,Lawngtlai,2010-09-09,129.5989,8.6094,0.5724,0.82,-0.0003,0.0004,12.4907,14.333,148.2061,17.7807,52.8637,149.0055,188.2048,551.3759,165.0829,2499.319,0,1.0,0.05,none,none,none,0,none,1,180001,train
d132ef38cd99a8f6,95.62,28.12,Arunachal Pradesh,Lower Dibang Valley,2015-08-19,212.5506,1.0556,0.1339,0.991,-0.0038,0.0,1.1369,16.4343,7.9318,32.8729,112.2573,202.0732,259.5517,432.6404,193.3238,2807.7942,0,1.0,0.05,none,none,none,0,none,1,300026,train
aa8fe0e5ef3f1a2b,92.62,25.66,Assam,Karbi Anglong,2007-10-19,716.9812,5.9855,-0.1312,-0.9914,0.0034,0.0003,9.3359,14.8575,96.1952,0.2899,23.4588,39.0605,86.2906,129.7042,53.2647,1071.4011,0,1.0,0.05,none,none,none,0,none,1,180015,test
83a4019902fd2e02,92.98,25.64,Assam,North Cachar Hills,2015-08-01,126.7878,2.2384,0.4795,0.8776,0.0142,0.0003,6.6738,16.228,61.4799,11.5644,15.4928,15.9623,61.133,163.0138,43.321,1224.8934,0,1.0,0.05,none,none,none,0,none,1,190015,val
96913d4198ba452a,92.74,25.78,Assam,Karbi Anglong,2012-06-25,234.8673,8.8301,-0.7412,0.6713,-0.0018,-0.0003,15.0596,14.3603,157.2325,19.9645,25.8536,71.5433,102.8151,161.6775,69.8256,1197.331,0,1.0,0.05,none,none,none,0,none,1,180016,train
49f1eca2d38f9e30,93.82,27.04,Assam,Lakhimpur,2016-06-22,91.1964,0.153,-0.5082,0.8612,-0.0031,0.0,0.2047,17.9552,7.1739,17.5794,41.979,129.1149,210.7806,311.7096,130.9358,2033.2314,0,1.0,0.05,none,none,none,0,none,1,230021,train
a55fb9c627d636e9,92.28,23.98,Tripura,North Tripura,2011-08-05,660.0896,8.5973,-0.952,0.3062,-0.0057,-0.002,16.6507,14.0856,314.9984,6.1446,39.0199,54.109,113.2752,346.7102,90.9303,2305.5317,0,1.0,0.05,none,none,none,0,none,1,160008,train
9a748a87a257d7f7,94.02,27.1,Assam,Lakhimpur,2016-05-01,86.0467,0.6606,0.7297,0.6838,0.0008,0.0,1.0599,17.0297,4.8404,20.7206,42.1576,68.6712,346.5168,503.1695,171.4219,1961.5522,0,1.0,0.05,none,none,none,0,none,1,230022,train
0986a6fd4798e7e5,90.0,25.9,Assam,Dhuburi,2011-07-25,23.0,0.0,0.0,1.0,0.0,0.0,0.0,18.7033,5.4744,0.0,3.2078,122.0241,183.3658,580.5781,135.8456,2481.9448,0,1.0,0.05,none,none,none,0,none,1,70016,train
522341c4d34e8b4f,92.44,23.58,Mizoram,Mamit,2010-10-09,711.1087,16.7956,-0.5362,0.8441,0.0053,0.0003,22.2206,13.0227,345.6882,29.0043,146.8335,157.853,174.7675,406.6824,167.3996,2342.9277,0,1.0,0.05,none,none,none,0,none,1,170006,train
e6dc9eaa69331b38,95.16,27.28,Assam,Dibrugarh,2010-06-15,108.2403,1.2942,-0.7279,0.6856,0.0018,0.0003,1.637,16.0238,14.9552,2.9253,25.2267,54.4408,171.1955,265.2645,86.6625,2087.193,0,1.0,0.05,none,none,none,0,none,1,280022,train
0eb893cc3a994349,94.52,27.08,Assam,Jorhat,2009-08-26,87.0,0.0,0.0,1.0,0.0,0.0,0.0,18.8361,4.3026,0.0,0.0,80.846,255.6161,438.6098,117.4626,1988.5624,0,1.0,0.05,none,none,none,0,none,1,250022,train
0ab988b4d59d9dba,95.12,26.7,Nagaland,Mon,2010-10-09,1022.2919,10.1134,0.2434,-0.9699,0.0034,-0.0003,12.4986,13.7206,230.8174,17.0726,32.7516,47.8489,98.1467,427.9715,87.1018,2070.655,0,1.0,0.05,none,none,none,0,none,1,280020,train
fbffd0c54c71fa59,93.38,24.4,Manipur,Churachandpur,2015-07-22,441.4186,16.0746,-0.8606,-0.5092,-0.0006,-0.0008,21.0095,13.4655,279.0878,13.4936,64.0411,156.9659,202.9565,394.7984,145.1723,1713.9587,0,1.0,0.05,none,none,none,0,none,1,210010,train
6965483a79ffadb3,94.6,27.86,Arunachal Pradesh,West Siang,2010-09-12,1459.3772,33.7551,-0.9921,-0.1257,-0.0065,-1e-04,50.4888,12.6795,565.5823,0.5254,41.1395,103.4342,153.2707,421.3056,125.272,2104.0234,0,1.0,0.05,none,none,none,0,none,1,260025,train
92019f2fb6847b90,92.08,27.5,Arunachal Pradesh,West Kameng,2015-08-01,3989.4429,34.6231,-0.7268,0.6868,-0.0039,-0.0014,52.8858,12.6113,513.1372,2.4535,2.4535,7.1823,51.372,242.3893,42.9449,2002.7416,0,1.0,0.05,none,none,none,0,none,1,160023,train
355e3a6953642d31,93.98,25.18,Manipur,Senapati,2013-07-15,1192.0713,12.9709,0.3796,-0.9251,0.0023,0.0011,15.9057,13.6482,171.8141,6.4174,21.3543,114.6238,218.7051,297.1092,126.4031,1512.6017,0,1.0,0.05,none,none,none,0,none,1,230013,val
d675ee07493f186a,94.84,28.4,Arunachal Pradesh,West Siang,2009-08-27,1271.3625,18.6463,-0.6022,0.7984,-0.0076,-0.0029,37.3574,13.027,510.1644,0.5927,0.933,95.9784,522.573,764.263,234.6742,2669.8972,0,1.0,0.05,none,none,none,0,none,1,270027,train
88370e75fd747de0,96.84,27.7,Arunachal Pradesh,Lohit,2014-08-17,3694.662,27.4351,-0.9412,0.3377,0.0041,0.0016,37.5292,12.45,514.148,2.5991,38.1748,207.834,232.8578,321.5606,157.7162,1539.3256,0,1.0,0.05,none,none,none,0,none,1,350024,test
